property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
77,77,77,One Hawthorne Street #2J,San Francisco (SOMA),1,1,794,climbsf_rented,http://www.climbsf.com/for-rent/1-hawthorne-st-2j/,2015-08-23 20:28:41,2015-08-23 20:28:41,37.7857,-122.399,8.63035,"One Hawthorne Street #2J, San Francisco (SOMA)",77,3300,closed,,2013-07-22,,2015-08-23 20:29:12,2015-08-23 20:29:12,77,rental
78,78,78,325 Berry Street #317,San Francisco (Mission Bay),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-317/,2015-08-23 20:28:41,2015-08-23 20:28:41,37.7736,-122.396,2.45283,"325 Berry Street #317, San Francisco (Mission Bay)",78,3650,closed,,2013-07-22,,2015-08-23 20:29:12,2015-08-23 20:29:12,78,rental
79,79,79,38 Beideman Street,San Francisco (Western Addition),2,1,960,climbsf_rented,http://www.climbsf.com/for-rent/38-beideman-st/,2015-08-23 20:28:41,2015-08-23 20:28:41,37.7821,-122.438,49.0507,"38 Beideman Street, San Francisco (Western Addition)",79,3500,closed,,2013-07-30,,2015-08-23 20:29:12,2015-08-23 20:29:12,79,rental
80,80,80,1288 McAllister Street #201,San Francisco (Alamo Square),2,1,1216,climbsf_rented,http://www.climbsf.com/for-rent/1288-mcallister-st-201/,2015-08-23 20:28:42,2015-08-23 20:28:42,37.7787,-122.433,44.4733,"1288 McAllister Street #201, San Francisco (Alamo Square)",80,4000,closed,,2013-07-30,,2015-08-23 20:29:12,2015-08-23 20:29:12,80,rental
81,81,81,755 Tennessee Street #2,San Francisco (Dogpatch),2,2,1366,climbsf_rented,http://www.climbsf.com/for-rent/755-tennessee-st-2/,2015-08-23 20:28:42,2015-08-23 20:28:42,37.7623,-122.389,10.2006,"755 Tennessee Street #2, San Francisco (Dogpatch)",81,4450,closed,,2013-07-30,,2015-08-23 20:29:12,2015-08-23 20:29:12,81,rental
82,82,82,338 Spear Street #39A,San Francisco (South Beach),2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-39a/,2015-08-23 20:28:42,2015-08-23 20:28:42,37.7894,-122.391,0.0,"338 Spear Street #39A, San Francisco (South Beach)",82,6700,closed,,2013-08-01,,2015-08-23 20:29:12,2015-08-23 20:29:12,82,rental
83,83,83,333 Main Street #9D,San Francisco (South Beach),4,2,0,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-9d/,2015-08-23 20:28:42,2015-08-23 20:28:42,37.789,-122.391,1.80794,"333 Main Street #9D, San Francisco (South Beach)",83,5500,closed,,2013-08-01,,2015-08-23 20:29:12,2015-08-23 20:29:12,83,rental
84,84,84,3156 Turk Street #A,San Francisco (Lone Mountain),4,2,2100,climbsf_rented,http://www.climbsf.com/for-rent/3156-turk-st-a/,2015-08-23 20:28:42,2015-08-23 20:28:42,37.7776,-122.458,69.3169,"3156 Turk Street #A, San Francisco (Lone Mountain)",84,5000,closed,,2013-08-09,,2015-08-23 20:29:12,2015-08-23 20:29:12,84,rental
85,85,85,451 Kansas Street #489,San Francisco (Potrero Hill),0,1,453,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-489/,2015-08-23 20:28:42,2015-08-28 15:31:04,37.7639,-122.403,21.4412,"451 Kansas Street #489, San Francisco (Potrero Hill)",85,2600,closed,,2013-08-09,,2015-08-23 20:29:12,2015-08-23 20:29:12,85,rental
86,86,86,868 Minnesota Street #313,San Francisco (Central Waterfront),1,1,835,climbsf_rented,http://www.climbsf.com/for-rent/868-minnesota-st-313/,2015-08-23 20:28:42,2015-08-28 15:31:04,37.7597,-122.391,16.3891,"868 Minnesota Street #313, San Francisco (Central Waterfront)",86,3400,closed,,2013-08-16,,2015-08-23 20:29:13,2015-08-23 20:29:13,86,rental
87,87,87,2030 Third Street #6,San Francisco (Central Waterfront),1,2,882,climbsf_rented,http://www.climbsf.com/for-rent/2030-3rd-st-6/,2015-08-23 20:28:42,2015-08-28 15:31:05,37.7637,-122.389,6.3825,"2030 Third Street #6, San Francisco (Central Waterfront)",87,3500,closed,,2013-08-16,,2015-08-23 20:29:13,2015-08-23 20:29:13,87,rental
88,88,88,333 Main Street #7B,San Francisco (South Beach),2,2,1113,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-7b/,2015-08-23 20:28:42,2015-08-28 15:31:06,37.789,-122.391,1.80794,"333 Main Street #7B, San Francisco (South Beach)",88,4475,closed,,2013-08-23,,2015-08-23 20:29:13,2015-08-23 20:29:13,88,rental
89,89,89,229 Brannan Street #12J,San Francisco (South Beach),2,2,1425,climbsf_rented,http://www.climbsf.com/for-rent/229-brannan-st-12j/,2015-08-23 20:28:42,2015-08-28 15:31:06,37.7826,-122.39,6.83539,"229 Brannan Street #12J, San Francisco (South Beach)",89,5950,closed,,2013-08-29,,2015-08-23 20:29:13,2015-08-23 20:29:13,89,rental
90,90,90,555 Bartlett Street #413,San Francisco (Inner Mission),2,2,1135,climbsf_rented,http://www.climbsf.com/for-rent/555-bartlett-st-413/,2015-08-23 20:28:42,2015-08-28 15:31:07,37.7484,-122.419,29.7804,"555 Bartlett Street #413, San Francisco ",90,4050,closed,,2013-09-10,,2015-08-23 20:29:13,2015-08-23 20:29:13,90,rental
91,91,91,997 14th Street,San Francisco (Duboce Triangle),1,1,600,climbsf_rented,http://www.climbsf.com/for-rent/997-14th-st/,2015-08-23 20:28:42,2015-08-28 15:31:07,37.7672,-122.435,72.7381,"997 14th Street, San Francisco (Duboce Triangle)",91,2700,closed,,2013-09-16,,2015-08-23 20:29:13,2015-08-23 20:29:13,91,rental
92,92,92,325 Berry Street #701,San Francisco (Mission Bay),2,2,1903,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-701/,2015-08-23 20:28:42,2015-08-28 15:31:08,37.7736,-122.396,2.45283,"325 Berry Street #701, San Francisco (Mission Bay)",92,6500,closed,,2013-09-18,,2015-08-23 20:29:13,2015-08-23 20:29:13,92,rental
93,93,93,1160 Mission Street #1611,San Francisco (SOMA),1,1,765,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-1611/,2015-08-23 20:28:42,2015-08-28 15:31:09,37.7784,-122.412,12.0417,"1160 Mission Street #1611, San Francisco (SOMA)",93,3150,closed,,2013-09-18,,2015-08-23 20:29:13,2015-08-23 20:29:13,93,rental
94,94,94,403 Main Street #416,San Francisco (South Beach),1,1,900,climbsf_rented,http://www.climbsf.com/for-rent/403-main-st-416/,2015-08-23 20:28:42,2015-08-28 15:31:09,37.7881,-122.39,6.86612,"403 Main Street #416, San Francisco (South Beach)",94,3500,closed,,2013-09-26,,2015-08-23 20:29:13,2015-08-23 20:29:13,94,rental
95,95,95,325 Berry Street #614,San Francisco (South Beach),1,1,680,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-614/,2015-08-23 20:28:42,2015-08-28 15:31:10,37.7736,-122.396,2.45283,"325 Berry Street #614, San Francisco (South Beach)",95,3350,closed,,2013-09-27,,2015-08-23 20:29:13,2015-08-23 20:29:13,95,rental
96,96,96,301 Main Street #6B,San Francisco (South Beach),2,2,1793,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-6b/,2015-08-23 20:28:43,2015-08-28 15:31:10,37.7894,-122.391,4.83899e-05,"301 Main Street #6B, San Francisco (South Beach)",96,6600,closed,,2013-10-01,,2015-08-23 20:29:13,2015-08-23 20:29:13,96,rental
97,97,97,219 Brannan Street #7E,San Francisco (South Beach),2,2,1116,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-7e/,2015-08-23 20:28:43,2015-08-23 20:28:43,37.783,-122.39,4.0227,"219 Brannan Street #7E, San Francisco (South Beach)",97,5200,closed,,2013-10-15,,2015-08-23 20:29:13,2015-08-23 20:29:13,97,rental
98,98,98,900 Bush Street #410,San Francisco (Nob Hill),0,1,0,climbsf_rented,http://www.climbsf.com/for-rent/900-bush-st-410/,2015-08-23 20:28:43,2015-08-23 20:28:43,37.79,-122.413,62.3965,"900 Bush Street #410, San Francisco (Nob Hill)",98,2100,closed,,2013-10-22,,2015-08-23 20:29:13,2015-08-23 20:29:13,98,rental
99,99,99,723 Ellsworth Street,San Francisco (Bernal Heights),3,2,1750,climbsf_rented,http://www.climbsf.com/for-rent/723-ellsworth-st/,2015-08-23 20:28:43,2015-08-23 20:28:43,37.7343,-122.415,37.6665,"723 Ellsworth Street, San Francisco (Bernal Heights)",99,3450,closed,,2013-10-22,,2015-08-23 20:29:13,2015-08-23 20:29:13,99,rental
100,100,100,1921 Jefferson Street #302,San Francisco (Marina),1,1,550,climbsf_rented,http://www.climbsf.com/for-rent/1921-jefferson-st-302/,2015-08-23 20:28:43,2015-08-23 20:28:43,37.8044,-122.444,6.60398,"1921 Jefferson Street #302, San Francisco (Marina)",100,2600,closed,,2013-10-29,,2015-08-23 20:29:13,2015-08-23 20:29:13,100,rental
101,101,101,338 Spear Street #21G,San Francisco (South Beach),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-21g/,2015-08-23 20:28:43,2015-08-23 20:28:43,37.7894,-122.391,0.0,"338 Spear Street #21G, San Francisco (South Beach)",101,0,closed,,2013-11-19,,2015-08-23 20:29:13,2015-08-23 20:29:13,101,rental
102,102,102,26 Waldo Alley,San Francisco (Russian Hill),1,1,620,climbsf_rented,http://www.climbsf.com/for-rent/26-waldo-alley/,2015-08-23 20:28:44,2015-08-23 20:28:44,37.797,-122.417,70.3667,"26 Waldo Alley, San Francisco (Russian Hill)",102,0,closed,,2013-11-19,,2015-08-23 20:29:13,2015-08-23 20:29:13,102,rental
103,103,103,555 4th Street #417,San Francisco (South Beach),2,2,1111,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-417/,2015-08-23 20:28:44,2015-08-23 20:28:44,37.7791,-122.397,3.09988,"555 4th Street #417, San Francisco (South Beach)",103,4000,closed,,2013-11-19,,2015-08-23 20:29:13,2015-08-23 20:29:13,103,rental
104,104,104,18 Lansing Street #201,San Francisco (Rincon Hill),2,2,1173,climbsf_rented,http://www.climbsf.com/for-rent/18-lansing-st-201/,2015-08-23 20:28:44,2015-08-23 20:28:44,37.7864,-122.394,23.0383,"18 Lansing Street #201, San Francisco (Rincon Hill)",104,3700,closed,,2013-11-25,,2015-08-23 20:29:13,2015-08-23 20:29:13,104,rental
105,105,105,318 Spear Street #5C,San Francisco (South Beach),1,1,842,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-5c/,2015-08-23 20:28:44,2015-08-23 20:28:44,37.7897,-122.391,0.0,"318 Spear Street #5C, San Francisco (South Beach)",105,3700,closed,,2013-11-25,,2015-08-23 20:29:13,2015-08-23 20:29:13,105,rental
106,106,106,501 Beale Street #8D,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/501-beale-st-8d/,2015-08-23 20:28:44,2015-08-23 20:28:44,37.7863,-122.389,2.86181,"501 Beale Street #8D, San Francisco (South Beach)",106,5600,closed,,2013-11-26,,2015-08-23 20:29:13,2015-08-23 20:29:13,106,rental
107,107,107,301 Mission Street #701,San Francisco (SOMA),2,2,1955,climbsf_rented,http://www.climbsf.com/for-rent/301-mission-st-701/,2015-08-23 20:28:44,2015-08-28 15:31:11,37.7905,-122.396,0.0,"301 Mission Street #701, San Francisco (SOMA)",107,7400,closed,,2013-12-11,,2015-08-23 20:29:14,2015-08-23 20:29:14,107,rental
108,108,108,425 1st Street #3503,San Francisco (Rincon Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3503/,2015-08-23 20:28:44,2015-08-28 15:31:12,37.7858,-122.392,31.017,"425 1st Street #3503, San Francisco (Rincon Hill)",108,5500,closed,,2013-12-12,,2015-08-23 20:29:14,2015-08-23 20:29:14,108,rental
109,109,109,325 Berry Street #506,San Francisco (Mission Bay),1,1,883,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-506/,2015-08-23 20:28:44,2015-08-28 15:31:12,37.7736,-122.396,2.45283,"325 Berry Street #506, San Francisco (Mission Bay)",109,3300,closed,,2013-12-16,,2015-08-23 20:29:14,2015-08-23 20:29:14,109,rental
110,110,110,425 1st Street #3704,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3704/,2015-08-23 20:28:44,2015-08-28 15:31:13,37.7858,-122.392,31.017,"425 1st Street #3704, San Francisco (Rincon Hill)",110,3300,closed,,2013-12-16,,2015-08-23 20:29:14,2015-08-23 20:29:14,110,rental
111,111,111,425 1st Street #4501,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-4501/,2015-08-23 20:28:44,2015-08-28 15:31:14,37.7858,-122.392,31.017,"425 1st Street #4501, San Francisco (Rincon Hill)",111,4000,closed,,2013-12-18,,2015-08-23 20:29:14,2015-08-23 20:29:14,111,rental
112,112,112,657 26th Avenue,San Francisco (Central Richmond),2,1,1300,climbsf_rented,http://www.climbsf.com/for-rent/657-26th-ave/,2015-08-23 20:28:44,2015-08-28 15:31:14,37.7771,-122.486,58.5165,"657 26th Avenue, San Francisco (Central Richmond)",112,3700,closed,,2013-12-26,,2015-08-23 20:29:14,2015-08-23 20:29:14,112,rental
113,113,113,2125 Bryant Street #102,San Francisco (Inner Mission),2,2,1311,climbsf_rented,http://www.climbsf.com/for-rent/2125-bryant-st-102/,2015-08-23 20:28:44,2015-08-28 15:31:15,37.7593,-122.41,6.89281,"2125 Bryant Street #102, San Francisco ",113,5300,closed,,2013-12-17,,2015-08-23 20:29:14,2015-08-23 20:29:14,113,rental
114,114,114,49 Zoe Street #4,San Francisco (South Beach),1,1,960,climbsf_rented,http://www.climbsf.com/for-rent/49-zoe-st-4/,2015-08-23 20:28:44,2015-08-28 15:31:15,37.7801,-122.396,4.80433,"49 Zoe Street #4, San Francisco (South Beach)",114,3500,closed,,2013-12-26,,2015-08-23 20:29:14,2015-08-23 20:29:14,114,rental
115,115,115,74 New Montgomery Street #515,San Francisco (SOMA),1,1,824,climbsf_rented,http://www.climbsf.com/for-rent/74-new-montgomery-st-515/,2015-08-23 20:28:44,2015-08-28 15:31:16,37.7875,-122.401,7.64144,"74 New Montgomery Street #515, San Francisco (SOMA)",115,3700,closed,,2013-12-26,,2015-08-23 20:29:14,2015-08-23 20:29:14,115,rental
116,116,116,66 Cleary Court #306,San Francisco (Western Addition),3,2,1180,climbsf_rented,http://www.climbsf.com/for-rent/66-cleary-ct-306/,2015-08-23 20:28:45,2015-08-28 15:31:17,37.7842,-122.427,57.8952,"66 Cleary Court #306, San Francisco (Western Addition)",116,4400,closed,,2013-12-31,,2015-08-23 20:29:14,2015-08-23 20:29:14,116,rental
117,117,117,1940 Stockton Street #104,San Francisco (Telegraph Hill),2,2,1363,climbsf_rented,http://www.climbsf.com/for-rent/1940-stockton-st-104/,2015-08-23 20:28:45,2015-08-23 20:28:45,37.8038,-122.41,26.2203,"1940 Stockton Street #104, San Francisco (Telegraph Hill)",117,0,closed,,2014-01-06,,2015-08-23 20:29:14,2015-08-23 20:29:14,117,rental
118,118,118,250 King Street #536,San Francisco (Mission Bay),1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-536/,2015-08-23 20:28:45,2015-08-23 20:28:45,37.7782,-122.393,5.82981,"250 King Street #536, San Francisco (Mission Bay)",118,2975,closed,,2014-01-07,,2015-08-23 20:29:14,2015-08-23 20:29:14,118,rental
119,119,119,373 Green Street,San Francisco (North Beach),1,1,800,climbsf_rented,http://www.climbsf.com/for-rent/373-green-st/,2015-08-23 20:28:45,2015-08-23 20:28:45,37.8,-122.405,58.6566,"373 Green Street, San Francisco (North Beach)",119,3200,closed,,2014-01-10,,2015-08-23 20:29:14,2015-08-23 20:29:14,119,rental
120,120,120,970 Duncan Street #304F,San Francisco (Diamond Heights),2,2,1175,climbsf_rented,http://www.climbsf.com/for-rent/970-duncan-st-304f/,2015-08-23 20:28:45,2015-08-23 20:28:45,37.7454,-122.442,187.545,"970 Duncan Street #304F, San Francisco (Diamond Heights)",120,3300,closed,,2014-01-13,,2015-08-23 20:29:14,2015-08-23 20:29:14,120,rental
121,121,121,650 Turk Street #501,San Francisco (Van Ness-Civic Center),1,1,789,climbsf_rented,http://www.climbsf.com/for-rent/650-turk-st-501/,2015-08-23 20:28:45,2015-08-23 20:28:45,37.7824,-122.42,28.6855,"650 Turk Street #501, San Francisco ",121,2950,closed,,2014-01-20,,2015-08-23 20:29:14,2015-08-23 20:29:14,121,rental
122,122,122,425 1st Street #3305,San Francisco (Rincon Hill),1,1,705,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-street-3305/,2015-08-23 20:28:46,2015-08-23 20:28:46,37.7858,-122.392,31.017,"425 1st Street #3305, San Francisco (Rincon Hill)",122,3300,closed,,2014-01-22,,2015-08-23 20:29:14,2015-08-23 20:29:14,122,rental
123,123,123,333 Main Street #4C,San Francisco (South Beach),1,1,842,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-4c/,2015-08-23 20:28:46,2015-08-23 20:28:46,37.789,-122.391,1.80794,"333 Main Street #4C, San Francisco (South Beach)",123,3300,closed,,2014-01-28,,2015-08-23 20:29:14,2015-08-23 20:29:14,123,rental
124,124,124,501 Beale Street #4D,San Francisco (South Beach),1,1,759,climbsf_rented,http://www.climbsf.com/for-rent/501-beale-st-4d/,2015-08-23 20:28:46,2015-08-23 20:28:46,37.7863,-122.389,2.86181,"501 Beale Street #4D, San Francisco (South Beach)",124,3800,closed,,2014-01-28,,2015-08-23 20:29:14,2015-08-23 20:29:14,124,rental
125,125,125,1160 Mission Street #901,San Francisco (SOMA),2,2,1184,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-901/,2015-08-23 20:28:46,2015-08-23 20:28:46,37.7784,-122.412,12.0417,"1160 Mission Street #901, San Francisco (SOMA)",125,4450,closed,,2014-01-28,,2015-08-23 20:29:14,2015-08-23 20:29:14,125,rental
126,126,126,374 27th Avenue,San Francisco (Central Richmond),2,1,1350,climbsf_rented,http://www.climbsf.com/for-rent/374-27th-ave/,2015-08-23 20:28:46,2015-08-23 20:28:46,37.7824,-122.487,49.1082,"374 27th Avenue, San Francisco (Central Richmond)",126,3900,closed,,2014-01-29,,2015-08-23 20:29:14,2015-08-23 20:29:14,126,rental
127,127,127,403 Main Street #515,San Francisco (South Beach),2,2,1207,climbsf_rented,http://www.climbsf.com/for-rent/403-main-st-515/,2015-08-23 20:28:46,2015-08-28 15:31:17,37.7881,-122.39,6.86612,"403 Main Street #515, San Francisco (South Beach)",127,4150,closed,,2014-02-03,,2015-08-23 20:29:14,2015-08-23 20:29:14,127,rental
128,128,128,200 Brannan Street #314,San Francisco (South Beach),1,1,732,climbsf_rented,http://www.climbsf.com/for-rent/200-brannan-st-314/,2015-08-23 20:28:46,2015-08-28 15:31:18,37.7836,-122.391,5.39577,"200 Brannan Street #314, San Francisco (South Beach)",128,3500,closed,,2014-02-05,,2015-08-23 20:29:15,2015-08-23 20:29:15,128,rental
129,129,129,301 Main Street #25E,San Francisco (South Beach),2,2,1180,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-25e/,2015-08-23 20:28:46,2015-08-28 15:31:18,37.7894,-122.391,4.83899e-05,"301 Main Street #25E, San Francisco (South Beach)",129,5800,closed,,2014-02-12,,2015-08-23 20:29:15,2015-08-23 20:29:15,129,rental
130,130,130,425 1st Street #1608,San Francisco (Rincon Hill),1,1,755,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-1608/,2015-08-23 20:28:46,2015-08-28 15:31:19,37.7858,-122.392,31.017,"425 1st Street #1608, San Francisco (Rincon Hill)",130,3800,closed,,2014-02-14,,2015-08-23 20:29:15,2015-08-23 20:29:15,130,rental
131,131,131,1600 Webster Street #308,San Francisco (Lower Pacific Heights),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/1600-webster-st-308/,2015-08-23 20:28:46,2015-08-28 15:31:20,37.7854,-122.431,42.4765,"1600 Webster Street #308, San Francisco (Lower Pacific Heights)",131,3200,closed,,2014-02-18,,2015-08-23 20:29:15,2015-08-23 20:29:15,131,rental
132,132,132,435 China Basin Street #634,San Francisco (Mission Bay),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/435-china-basin-st-634/,2015-08-23 20:28:46,2015-08-28 15:31:20,37.7716,-122.389,1.8728,"435 China Basin Street #634, San Francisco (Mission Bay)",132,5475,closed,,2014-02-18,,2015-08-23 20:29:15,2015-08-23 20:29:15,132,rental
133,133,133,701 Minnesota Street #119,San Francisco (Central Waterfront),1,1,800,climbsf_rented,http://www.climbsf.com/for-rent/701-minnesota-st-119/,2015-08-23 20:28:46,2015-08-28 15:31:21,37.7613,-122.39,15.3004,"701 Minnesota Street #119, San Francisco (Central Waterfront)",133,3300,closed,,2014-02-21,,2015-08-23 20:29:15,2015-08-23 20:29:15,133,rental
134,134,134,301 Main Street #10C,San Francisco (South Beach),1,1,805,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-10c/,2015-08-23 20:28:46,2015-08-28 15:31:22,37.7895,-122.391,0.0,"301 Main Street #10C, San Francisco (South Beach)",134,3900,closed,,2014-02-22,,2015-08-23 20:29:15,2015-08-23 20:29:15,134,rental
135,135,135,435 China Basin Street #441,San Francisco (Mission Bay),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/435-china-basin-st-441/,2015-08-23 20:28:46,2015-08-28 15:31:22,37.7716,-122.389,1.8728,"435 China Basin Street #441, San Francisco (Mission Bay)",135,4900,closed,,2014-02-25,,2015-08-23 20:29:15,2015-08-23 20:29:15,135,rental
136,136,136,1536 Pacific Avenue #5,San Francisco (Nob Hill),2,2,1407,climbsf_rented,http://www.climbsf.com/for-rent/1536-pacific-ave-5/,2015-08-23 20:28:47,2015-08-28 15:31:23,37.7954,-122.421,55.4548,"1536 Pacific Avenue #5, San Francisco (Nob Hill)",136,6000,closed,,2014-02-27,,2015-08-23 20:29:15,2015-08-23 20:29:15,136,rental
137,137,137,1837 Jefferson Street,San Francisco (Marina),2,2,1345,climbsf_rented,http://www.climbsf.com/for-rent/1837-jefferson-st/,2015-08-23 20:28:47,2015-08-23 20:28:47,37.8045,-122.443,6.83862,"1837 Jefferson Street, San Francisco (Marina)",137,6200,closed,,2014-03-04,,2015-08-23 20:29:15,2015-08-23 20:29:15,137,rental
138,138,138,300 Ivy Street #403,San Francisco (Hayes Valley),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/300-ivy-st-403/,2015-08-23 20:28:47,2015-08-23 20:28:47,37.7774,-122.423,20.4928,"300 Ivy Street #403, San Francisco (Hayes Valley)",138,3500,closed,,2014-03-10,,2015-08-23 20:29:15,2015-08-23 20:29:15,138,rental
